date,low,high,open,close,volume
2018-01-19 20:00:00,11251.0,11699.95,11499.0,11340.01,2713.68564975
2018-01-20 00:00:00,11521.62,12627.23,11731.46,11690.0,7368.04684066
2018-01-20 04:00:00,12198.0,12707.08,12535.24,12580.0,6311.111098740001
2018-01-20 08:00:00,12256.01,12690.38,12301.02,12480.38,1723.9322938
2018-01-20 12:00:00,12445.0,12952.0,12542.01,12462.02,3098.23356445
2018-01-20 16:00:00,12616.0,12985.55,12762.66,12818.99,3686.4944911499997
2018-01-20 20:00:00,12351.26,12929.99,12762.8,12895.0,3080.07795862
2018-01-21 00:00:00,12082.23,12645.83,12500.01,12498.0,3483.0986675500003
2018-01-21 04:00:00,11666.66,12295.59,11937.03,12107.99,3785.0125782200003
2018-01-21 08:00:00,11666.66,12224.0,12147.21,11736.72,1508.36592543
2018-01-21 12:00:00,11223.0,12218.47,11550.93,12010.01,4093.79376765
2018-01-21 16:00:00,11118.0,11649.0,11488.09,11437.0,3843.6713947400003
2018-01-21 20:00:00,11150.01,11709.99,11518.17,11366.07,3389.0477449299997
2018-01-22 00:00:00,11245.0,11739.96,11498.81,11444.27,2982.1462269
2018-01-22 04:00:00,11348.0,11849.0,11719.99,11455.0,1478.53257344
2018-01-22 08:00:00,10335.11,11840.86,11306.01,11710.01,4734.9087363
2018-01-22 12:00:00,10222.0,11309.32,10408.92,10596.51,9629.90652153
2018-01-22 16:00:00,10025.0,10752.7,10590.0,10581.62,7394.63466463
2018-01-22 20:00:00,10025.0,10950.0,10766.7,10381.19,7351.3837997
2018-01-23 00:00:00,10265.45,10972.0,10840.22,10672.5,4906.320309369999
2018-01-23 04:00:00,10161.0,10717.97,10289.99,10413.13,4595.74339293
2018-01-23 08:00:00,9945.0,10717.97,10176.6,10471.34,3372.72866263
2018-01-23 12:00:00,10142.42,11370.0,10735.03,10290.0,5854.810050550001
2018-01-23 16:00:00,10860.6,11343.87,10953.85,11150.0,4713.19207116
2018-01-23 20:00:00,10561.03,11159.0,10824.95,10981.05,3696.35721157
2018-01-24 00:00:00,10450.0,10867.5,10820.07,10606.59,3376.2216771900003
2018-01-24 04:00:00,10605.0,11099.0,10920.33,10630.0,2313.2891318
2018-01-24 08:00:00,10750.0,11390.0,10999.0,11050.0,3045.42653544
2018-01-24 12:00:00,10801.0,11450.0,11043.02,11288.08,3888.3904113
2018-01-24 16:00:00,10801.0,11249.99,11173.96,11070.01,2988.4145061699996
2018-01-24 20:00:00,11091.0,11485.0,11356.8,11180.51,3127.4846891800007
2018-01-25 00:00:00,11274.22,11690.0,11610.01,11432.88,5292.00121836
2018-01-25 04:00:00,11146.0,11528.81,11360.0,11487.28,1725.4473601000002
2018-01-25 08:00:00,11025.0,11355.79,11144.81,11250.02,1534.03714734
2018-01-25 12:00:00,10851.0,11267.61,10924.9,11216.99,2817.43705375
2018-01-25 16:00:00,10885.55,11350.0,11200.0,10979.55,2782.10835464
2018-01-25 20:00:00,11031.2,11324.4,11118.0,11199.99,1803.35263749
2018-01-26 00:00:00,11250.01,11570.0,11490.0,11269.99,3330.0423849500003
2018-01-26 04:00:00,10305.0,11428.0,11051.27,11287.8,4930.27524062
2018-01-26 08:00:00,10305.0,10766.6,10535.89,10521.01,4700.37378125
2018-01-26 12:00:00,10536.0,11250.0,11048.43,10550.0,5048.8543883
2018-01-26 16:00:00,10819.03,11140.0,10934.09,11136.98,3095.77999636
2018-01-26 20:00:00,10761.0,11145.0,11086.88,10881.33,2768.38947749
2018-01-27 00:00:00,10852.92,11199.99,10980.01,10955.55,2845.0214074799997
2018-01-27 04:00:00,10987.07,11349.0,11150.01,11198.39,2639.14495671
2018-01-27 08:00:00,10850.0,11249.82,10932.13,11189.48,1325.7236587
2018-01-27 12:00:00,10920.15,11485.56,11442.02,11019.5,3118.06217361
2018-01-27 16:00:00,11300.0,11494.08,11396.42,11356.0,2538.88765147
2018-01-27 20:00:00,11220.0,11440.0,11319.0,11440.0,1896.3110189100003
2018-01-28 00:00:00,11234.38,11644.0,11328.04,11330.0,3278.90027972
2018-01-28 04:00:00,11434.5,11697.24,11527.05,11531.01,4056.1537616899996
2018-01-28 08:00:00,11251.0,11547.06,11499.99,11499.99,3791.00817396
2018-01-28 12:00:00,11251.0,11450.0,11355.0,11330.47,1824.80935397
2018-01-28 16:00:00,11358.0,11559.99,11417.48,11419.01,1863.09950016
2018-01-28 20:00:00,11245.0,11588.0,11536.0,11559.99,3207.81564172
2018-01-29 00:00:00,11169.33,11533.98,11279.99,11311.99,2770.55548227
2018-01-29 04:00:00,11002.0,11269.01,11020.01,11240.01,1419.2006106000001
2018-01-29 08:00:00,10840.0,11105.73,10932.3,11055.0,2333.9572367
2018-01-29 12:00:00,10869.52,11207.43,11070.12,11025.0,2454.6825391999996
2018-01-29 16:00:00,11077.39,11207.43,11086.09,11153.89,2225.87597878
2018-01-29 20:00:00,10900.0,11188.35,11123.01,11178.65,2450.75864305
2018-01-30 00:00:00,10803.0,11145.99,10901.01,10900.01,3137.14446628
2018-01-30 04:00:00,10835.0,10999.0,10985.79,10940.01,974.34592454
2018-01-30 08:00:00,10378.72,10999.0,10925.0,10850.05,3235.7934052
2018-01-30 12:00:00,10150.01,10880.0,10290.01,10445.0,8274.39165377
2018-01-30 16:00:00,9711.11,10419.98,10185.79,10150.02,13448.502566710002
2018-01-30 20:00:00,9601.02,10243.29,9995.0,10076.98,8993.23552518
2018-01-31 00:00:00,9601.02,10050.0,9894.33,9776.35,7243.19588593
2018-01-31 04:00:00,9657.94,10207.0,10146.99,9870.49,3039.5864310700003
2018-01-31 08:00:00,9910.0,10299.95,10212.01,10057.2,1993.4539756200002
2018-01-31 12:00:00,9800.0,10275.0,9938.0,10030.19,3095.78799217
2018-01-31 16:00:00,9900.0,10044.16,9978.41,9952.0,2703.38198557
2018-01-31 20:00:00,9920.0,10166.25,10099.99,9954.62,2933.53050192
2018-02-01 00:00:00,9751.0,10140.0,9912.01,10070.0,3101.34036336
2018-02-01 04:00:00,9560.09,10048.25,10048.25,9851.48,1630.30384275
2018-02-01 08:00:00,9113.21,9891.22,9480.01,9565.01,6703.4780685
2018-02-01 12:00:00,8788.8,9436.0,9219.99,9178.48,12722.850347939999
2018-02-01 16:00:00,8400.0,9234.0,8722.98,8982.99,17114.91080628
2018-02-01 20:00:00,8550.0,9234.0,9014.22,9065.55,9113.79147771
2018-02-02 00:00:00,8500.01,8900.0,8670.99,8620.99,7233.063140210001
2018-02-02 04:00:00,8166.0,8649.97,8390.0,8527.02,8243.84843691
2018-02-02 08:00:00,7540.0,8808.83,7960.99,8323.05,21229.91502013
2018-02-02 12:00:00,8171.18,9090.08,8967.9,8805.99,15133.556450670003
2018-02-02 16:00:00,8426.77,9080.0,8561.8,8661.81,7075.01765222
2018-02-02 20:00:00,8463.57,8842.86,8787.52,8569.99,4740.63191628
2018-02-03 00:00:00,8115.48,8749.0,8246.11,8599.98,5713.389981390001
2018-02-03 04:00:00,8251.62,8970.0,8630.19,8420.22,4049.29911962
2018-02-03 08:00:00,8710.0,9268.86,8999.99,8846.33,4245.3062799
2018-02-03 12:00:00,8954.04,9476.37,9215.0,9239.18,7231.623050810001
2018-02-03 16:00:00,9102.0,9499.0,9330.0,9203.78,5002.23189327
2018-02-03 20:00:00,8924.24,9294.99,9227.8,9166.01,3259.9087146100005
2018-02-04 00:00:00,8923.34,9279.99,9185.0,8924.25,3096.3557828499997
2018-02-04 04:00:00,8750.0,9350.0,9176.2,9277.75,2818.48751061
2018-02-04 08:00:00,8501.54,9071.0,8719.98,8842.99,3612.57219078
2018-02-04 12:00:00,8253.38,8879.19,8392.16,8722.67,5475.1429554
2018-02-04 16:00:00,7859.0,8570.0,8183.39,8455.0,8969.87014911
2018-02-04 20:00:00,7929.9,8430.0,8167.9,8064.99,5343.02883143
2018-02-05 00:00:00,7880.0,8349.16,8132.99,8085.0,5849.61897073
2018-02-05 04:00:00,7753.95,8349.16,7986.77,8197.45,3851.76312242
2018-02-05 08:00:00,7550.5,8037.99,7560.0,7884.01,6106.66239289
2018-02-05 12:00:00,7000.0,7769.87,7339.48,7655.03,14658.803088920002
2018-02-05 16:00:00,6425.75,7449.99,6530.77,7000.99,28502.585904569998
2018-02-05 20:00:00,6483.82,7305.0,6905.2,7078.34,15828.051852879998
2018-02-06 00:00:00,5907.25,6975.03,6316.1,6483.82,28060.659019699997
2018-02-06 04:00:00,5873.0,6865.68,5918.0,6389.09,22053.6860265
2018-02-06 08:00:00,6040.0,7185.14,6467.67,6630.02,13489.17022263
2018-02-06 12:00:00,6654.88,7442.89,7295.0,7159.17,18437.56766945
2018-02-06 16:00:00,6786.16,7948.89,7539.17,6989.43,21117.85689404
2018-02-06 20:00:00,7439.5,7948.89,7688.47,7790.01,16665.418967870002
2018-02-07 00:00:00,7212.82,7773.28,7261.81,7637.99,10939.550323660002
2018-02-07 04:00:00,7280.0,7992.39,7711.32,7455.0,6685.80078821
2018-02-07 08:00:00,7668.79,8452.4,8261.3,7976.66,8670.90540706
2018-02-07 16:00:00,7963.0,8445.69,8189.37,8335.09,8810.5522585
2018-02-07 20:00:00,7535.0,8265.0,7575.76,8095.0,10303.67432212
2018-02-08 00:00:00,7550.0,8228.41,7980.06,7868.0,7623.0921553299995
2018-02-08 04:00:00,7873.23,8347.0,8307.01,7971.23,4184.82821032
2018-02-08 08:00:00,8140.01,8625.0,8480.01,8329.0,5528.416607900001
2018-02-08 12:00:00,8112.09,8590.0,8225.01,8451.5,6818.21586719
2018-02-08 16:00:00,8029.97,8444.44,8385.56,8179.5,7143.79431369
2018-02-08 20:00:00,7751.22,8340.0,8218.07,8160.0,10259.17274408
2018-02-09 00:00:00,7750.0,8111.0,8076.61,7975.32,7685.39861986
2018-02-09 04:00:00,7750.0,8296.0,8014.99,7875.01,3268.36584244
2018-02-09 08:00:00,8057.31,8338.5,8245.0,8239.0,2834.84702412
2018-02-09 12:00:00,8190.0,8684.38,8308.62,8246.82,6955.59687263
2018-02-09 16:00:00,8357.18,8700.0,8615.03,8602.02,7459.495596649999
2018-02-09 20:00:00,8461.0,8960.0,8671.0,8553.0,6566.365661829999
2018-02-10 00:00:00,8764.34,8980.96,8918.65,8795.0,5130.99317129
2018-02-10 04:00:00,8616.0,9090.0,8958.01,8860.07,4623.691850689999
2018-02-10 08:00:00,8560.99,8788.63,8665.01,8640.7,2453.84176987
2018-02-10 12:00:00,8260.0,8820.0,8368.99,8770.6,5622.42465084
2018-02-10 16:00:00,8155.0,8499.99,8447.17,8464.02,4832.10915759
2018-02-10 20:00:00,8155.0,8595.0,8547.48,8287.9,5709.004604209999
2018-02-11 00:00:00,8000.5,8420.01,8070.29,8276.73,5911.284319539999
2018-02-11 04:00:00,7851.0,8163.26,7937.0,8112.16,3332.21626717
2018-02-11 08:00:00,7851.0,8340.0,8184.99,8130.0,2408.2829979499998
2018-02-11 12:00:00,8186.1,8480.0,8417.16,8285.0,2814.9288140900003
2018-02-11 16:00:00,8186.1,8395.0,8287.0,8193.03,2469.5390953700003
2018-02-11 20:00:00,8032.65,8441.89,8073.0,8315.01,4066.1767911
2018-02-12 00:00:00,8165.0,8549.01,8469.0,8339.17,5488.6599341599995
2018-02-12 04:00:00,8340.9,8795.93,8457.01,8362.7,3258.9469601600003
2018-02-12 08:00:00,8628.05,8833.5,8651.4,8788.41,2253.46497709
2018-02-12 12:00:00,8520.73,8775.0,8649.02,8675.03,3202.84176803
2018-02-12 16:00:00,8619.09,8883.0,8780.0,8760.0,4191.83436512
2018-02-12 20:00:00,8700.0,8950.0,8872.27,8819.1,5139.817321140001
2018-02-13 00:00:00,8558.48,8913.0,8773.65,8749.99,4284.61409526
2018-02-13 04:00:00,8405.0,8740.12,8634.99,8616.98,2750.4463480500003
2018-02-13 08:00:00,8393.1,8647.33,8534.73,8460.0,2216.69271116
2018-02-13 12:00:00,8500.0,8647.33,8507.12,8590.0,2080.17365271
2018-02-13 16:00:00,8560.0,8730.0,8613.87,8623.63,2777.77631359
2018-02-13 20:00:00,8488.0,8710.0,8520.01,8568.01,3040.56951905
2018-02-14 00:00:00,8585.0,8849.99,8679.98,8641.64,4899.94314049
2018-02-14 04:00:00,8729.93,8882.01,8878.02,8823.53,2120.5047233
2018-02-14 08:00:00,8744.89,9300.0,8931.4,8800.0,6096.40203949
2018-02-14 12:00:00,9145.14,9369.69,9350.0,9236.01,7627.394908689999
2018-02-14 16:00:00,9183.83,9369.0,9252.72,9312.99,4146.03224171
2018-02-14 20:00:00,9246.86,9482.5,9472.98,9296.1,4784.88379161
2018-02-15 00:00:00,9368.83,9745.63,9670.01,9390.0,7184.4269994999995
2018-02-15 04:00:00,9527.22,9966.0,9837.71,9700.0,5199.795071009999
2018-02-15 08:00:00,9502.1,9966.0,9615.0,9656.0,5144.71201535
2018-02-15 12:00:00,9650.1,10100.0,9860.2,9671.99,6568.85114796
2018-02-15 16:00:00,9850.0,10249.81,10124.4,10098.99,11826.97221347
2018-02-15 20:00:00,9850.0,10307.68,10031.23,9860.8,6381.9322884700005
2018-02-16 00:00:00,9952.97,10307.68,10111.64,10307.68,5255.20977967
2018-02-16 04:00:00,9751.25,10141.0,9763.01,10099.9,3460.5281772099997
2018-02-16 08:00:00,9729.58,9974.0,9819.9,9880.0,2598.15739188
2018-02-16 12:00:00,9850.0,10144.16,10046.13,9850.06,3056.46575581
2018-02-16 16:00:00,9914.05,10109.0,10044.0,10085.7,2990.7670115200003
2018-02-16 20:00:00,9991.07,10329.99,10167.49,10083.01,3991.4762318000003
2018-02-17 00:00:00,10164.99,10588.0,10459.01,10329.99,5490.1002229099995
2018-02-17 04:00:00,10470.69,10890.76,10739.99,10555.42,4397.043921349999
2018-02-17 08:00:00,10652.0,10898.0,10746.01,10690.93,2432.7826421
2018-02-17 12:00:00,10546.85,10870.0,10744.95,10734.14,3687.89430443
2018-02-17 16:00:00,10715.0,10869.99,10745.94,10822.16,2828.68184242
2018-02-17 20:00:00,10788.38,11289.6,11121.5,10850.81,7310.589163680001
2018-02-18 00:00:00,10480.15,11299.1,10886.76,11237.99,10391.75601696
2018-02-18 04:00:00,10159.0,10984.98,10630.0,10483.99,7771.18763171
2018-02-18 08:00:00,10159.0,10866.03,10627.99,10172.65,4148.04856147
2018-02-18 12:00:00,10487.0,10898.0,10691.99,10776.66,3789.87352197
2018-02-18 16:00:00,10597.54,10852.84,10850.0,10750.0,3128.45931549
2018-02-18 20:00:00,10297.39,10790.99,10380.03,10770.01,4823.04399796
2018-02-19 00:00:00,10398.34,10650.0,10533.29,10624.99,2816.89751332
2018-02-19 04:00:00,10400.35,10936.0,10816.0,10471.0,2786.0520524800004
2018-02-19 08:00:00,10732.81,11050.0,10944.98,10923.89,2679.08250173
2018-02-19 12:00:00,10860.0,11274.11,11170.01,10944.99,5414.84477366
2018-02-19 16:00:00,10900.0,11216.0,11146.0,10956.66,4588.17409131
2018-02-19 20:00:00,11002.35,11420.01,11140.0,11077.61,4924.51348679
2018-02-20 04:00:00,11188.88,11635.71,11536.0,11437.04,4458.89741814
2018-02-20 08:00:00,11188.88,11610.45,11418.39,11350.0,2638.80933198
2018-02-20 12:00:00,11415.0,11720.0,11514.99,11550.51,3793.58971414
2018-02-20 16:00:00,11550.0,11775.0,11677.01,11686.06,6166.67410957
2018-02-20 20:00:00,10835.0,11775.0,11235.57,11711.77,14266.76378038
2018-02-21 00:00:00,10650.0,11279.99,10922.99,11115.0,8181.745385219999
2018-02-21 04:00:00,10710.0,11180.02,11126.96,10824.54,3387.1526274000003
2018-02-21 08:00:00,10715.72,11180.02,10958.01,11176.13,2517.41727459
2018-02-21 12:00:00,10355.0,11120.0,10588.01,10735.01,7258.36213149
2018-02-21 16:00:00,10250.0,10657.0,10419.97,10548.69,6074.21004802
2018-02-21 20:00:00,10260.0,10639.66,10453.83,10282.6,4653.88736628
2018-02-22 00:00:00,10487.99,10838.99,10728.1,10637.32,4749.785104510001
2018-02-22 04:00:00,10330.0,10900.0,10620.01,10793.0,3757.3346662500003
2018-02-22 08:00:00,9788.49,10571.42,10265.0,10357.79,7787.1597692899995
2018-02-22 12:00:00,9715.27,10142.58,10020.0,9898.96,8681.225778490001
2018-02-22 16:00:00,9715.27,10134.0,10046.0,9850.0,7084.48619702
2018-02-22 20:00:00,9576.43,10134.0,9830.0,9915.0,6390.344665799999
2018-02-23 00:00:00,9576.43,9999.5,9792.09,9728.01,5145.440809260001
2018-02-23 04:00:00,9683.8,10130.0,9875.0,9828.27,3659.69580539
2018-02-23 08:00:00,9915.0,10249.16,10194.2,10108.42,3535.5942257599995
2018-02-23 12:00:00,10051.0,10390.77,10338.0,10190.0,5484.23416833
2018-02-23 16:00:00,9900.01,10219.11,10033.81,10105.18,3493.5885404299997
2018-02-23 20:00:00,9920.0,10333.8,10144.99,9920.0,2736.5685567900005
2018-02-24 00:00:00,10250.0,10494.14,10396.0,10333.8,3382.1192355300004
2018-02-24 04:00:00,9962.0,10489.26,10122.76,10445.44,3595.91555717
2018-02-24 08:00:00,9636.87,10160.0,9804.33,10053.11,4166.79434637
2018-02-24 12:00:00,9636.87,9920.0,9755.69,9682.51,4020.4134254299997
2018-02-24 16:00:00,9372.72,9800.0,9594.0,9660.01,4806.68018886
2018-02-24 20:00:00,9404.0,9777.0,9688.61,9505.33,3008.68156766
2018-02-25 00:00:00,9505.17,9777.0,9576.19,9760.0,2410.69861402
2018-02-25 04:00:00,9528.9,9850.0,9743.02,9722.0,2015.68233063
2018-02-25 08:00:00,9420.11,9722.0,9659.42,9596.51,1660.85880937
2018-02-25 12:00:00,9324.75,9700.0,9414.04,9507.44,3311.65308034
2018-02-25 16:00:00,9332.0,9630.04,9485.01,9381.94,2802.52204809
2018-02-25 20:00:00,9530.01,9733.0,9600.0,9591.15,2764.1832757899997
2018-02-26 00:00:00,9575.01,9779.49,9633.03,9726.34,2803.19605519
2018-02-26 04:00:00,9404.0,9685.0,9497.94,9624.71,1512.44323913
2018-02-26 08:00:00,9454.79,10227.13,9744.0,9488.61,4358.72132871
2018-02-26 12:00:00,9896.03,10369.0,10220.99,10124.98,7981.96129857
2018-02-26 16:00:00,10108.36,10447.74,10220.15,10189.72,5141.6881153
2018-02-26 20:00:00,10137.13,10447.74,10300.0,10375.17,5189.80765513
2018-02-27 00:00:00,10133.33,10355.01,10260.27,10186.58,3285.41297512
2018-02-27 04:00:00,10214.87,10768.99,10604.0,10305.56,4348.60302651
2018-02-27 08:00:00,10606.0,10845.07,10689.96,10720.0,2728.84067518
2018-02-27 12:00:00,10464.67,10845.07,10573.07,10844.57,4984.86145193
2018-02-27 16:00:00,10547.6,10765.0,10680.0,10570.0,3038.44872132
2018-02-27 20:00:00,10525.0,10780.0,10556.3,10740.0,3280.7794713199996
