date,low,high,open,close,volume
2018-01-01 21:15:00,13576.6,13661.0,13650.01,13661.0,100.41536777
2018-01-01 21:30:00,13600.0,13772.59,13661.0,13600.01,221.9904238
2018-01-01 21:45:00,13555.88,13606.0,13600.01,13565.0,98.76338267
2018-01-01 22:00:00,13511.04,13675.0,13565.01,13675.0,137.19579867
2018-01-01 22:15:00,13576.04,13688.0,13671.17,13604.57,112.8259044
2018-01-01 22:30:00,13475.33,13624.99,13604.57,13575.98,125.82478272
2018-01-01 22:45:00,13502.01,13575.98,13575.98,13538.11,77.80523002
2018-01-01 23:00:00,13454.0,13538.11,13538.1,13463.97,107.15398837
2018-01-01 23:15:00,13455.0,13487.25,13463.96,13487.25,155.51418755
2018-01-01 23:30:00,13460.01,13517.62,13487.25,13492.87,98.01142165
2018-01-01 23:45:00,13460.0,13495.0,13492.87,13480.01,97.56371825
2018-01-02 00:00:00,13480.0,13629.48,13480.0,13587.11,119.75430172
2018-01-02 00:15:00,13586.79,13700.0,13587.1,13700.0,131.18465004
2018-01-02 00:30:00,13700.18,13999.0,13700.18,13794.59,593.51106965
2018-01-02 00:45:00,13785.12,13880.73,13794.0,13830.32,215.95569442
2018-01-02 01:00:00,13804.74,13889.42,13839.32,13811.11,237.70042315
2018-01-02 01:15:00,13811.06,13872.47,13811.11,13849.99,184.87236765
2018-01-02 01:30:00,13755.98,13860.0,13850.0,13781.33,364.54210533
2018-01-02 01:45:00,13631.0,13790.0,13781.33,13632.94,420.60925479
2018-01-02 02:00:00,13515.0,13713.27,13639.99,13586.01,536.48763963
2018-01-02 02:15:00,13438.23,13682.93,13586.01,13446.0,558.92484315
2018-01-02 02:30:00,13431.0,13500.0,13445.99,13499.97,360.54710454
2018-01-02 02:45:00,13451.75,13573.04,13499.97,13550.01,375.94924811
2018-01-02 03:00:00,13335.0,13550.01,13550.0,13335.01,351.63254445
2018-01-02 03:15:00,13310.66,13455.04,13335.0,13416.6,289.65175276
2018-01-02 03:30:00,13372.0,13419.0,13416.61,13414.19,91.55178861
2018-01-02 03:45:00,13365.65,13449.99,13414.18,13372.95,163.22986257
2018-01-02 04:00:00,13357.0,13393.35,13372.96,13393.35,123.07702733
2018-01-02 04:15:00,13143.0,13400.0,13393.34,13143.0,376.34922444
2018-01-02 04:30:00,13005.0,13225.0,13142.0,13145.0,659.66383126
2018-01-02 04:45:00,13130.0,13262.79,13145.02,13164.83,156.28150409
2018-01-02 05:00:00,13164.83,13250.0,13164.84,13222.84,131.64193253
2018-01-02 05:15:00,13150.0,13223.24,13222.85,13223.23,155.40901085
2018-01-02 05:30:00,13151.71,13236.74,13223.23,13169.98,97.50417438
2018-01-02 05:45:00,13169.98,13220.0,13169.98,13194.02,84.91129589
2018-01-02 06:00:00,13154.63,13194.05,13194.01,13168.0,89.29297116
2018-01-02 06:15:00,13168.0,13297.0,13168.0,13270.23,123.48329152
2018-01-02 06:30:00,13270.24,13410.0,13270.24,13401.63,169.10178351
2018-01-02 06:45:00,13350.0,13424.0,13409.04,13368.0,111.79725571
2018-01-02 07:00:00,13333.33,13368.0,13368.0,13333.33,52.72807597
2018-01-02 07:15:00,13300.0,13359.98,13333.32,13354.52,66.4261866
2018-01-02 07:30:00,13354.51,13400.0,13354.52,13396.51,42.07946242
2018-01-02 07:45:00,13396.5,13438.99,13396.51,13423.34,59.7389391
2018-01-02 08:00:00,13423.33,13485.0,13423.34,13485.0,99.55370412
2018-01-02 08:15:00,13451.43,13558.94,13485.0,13487.18,184.08713467
2018-01-02 08:30:00,13465.01,13513.06,13487.19,13465.02,55.58618781
2018-01-02 08:45:00,13431.68,13487.24,13465.02,13478.23,95.07772576
2018-01-02 09:00:00,13478.23,13622.0,13478.24,13612.0,182.13696315
2018-01-02 09:15:00,13560.11,13615.83,13612.01,13582.46,126.78346974
2018-01-02 09:30:00,13540.44,13625.01,13582.46,13603.5,103.97869384
2018-01-02 09:45:00,13586.95,13625.17,13603.52,13600.1,69.98505824
2018-01-02 10:00:00,13600.09,13719.73,13600.1,13718.26,114.14279972
2018-01-02 10:15:00,13684.8,13731.0,13719.09,13725.0,118.37455052
2018-01-02 10:30:00,13670.0,13750.0,13725.0,13709.99,134.50938729
2018-01-02 10:45:00,13695.02,13750.0,13709.99,13740.01,137.08531836
2018-01-02 11:00:00,13651.02,13740.01,13740.0,13655.0,103.34076637
2018-01-02 11:15:00,13590.0,13655.01,13655.0,13600.67,63.98166427
2018-01-02 11:30:00,13560.0,13600.67,13600.67,13583.0,42.676009
2018-01-02 11:45:00,13582.42,13655.05,13585.0,13645.41,53.54554586
2018-01-02 12:00:00,13640.0,13720.0,13640.01,13668.1,74.22792344
2018-01-02 12:15:00,13655.0,13714.28,13668.1,13700.01,80.96680255
2018-01-02 12:30:00,13615.51,13703.0,13700.0,13632.95,168.6833609
2018-01-02 12:45:00,13580.0,13632.96,13632.96,13632.0,94.39925746
2018-01-02 13:00:00,13632.0,13880.0,13632.0,13864.89,250.04495439
2018-01-02 13:15:00,13770.0,13865.0,13864.88,13859.93,207.99878542
2018-01-02 13:30:00,13826.0,13950.0,13859.93,13950.0,172.39107241
2018-01-02 13:45:00,13910.01,13988.0,13950.0,13969.57,215.25509213
2018-01-02 14:00:00,13876.4,13991.97,13969.57,13899.99,338.10890364
2018-01-02 14:15:00,13845.05,13951.66,13899.99,13951.66,195.89647675
2018-01-02 14:30:00,13900.0,13951.66,13951.66,13910.01,126.87549663
2018-01-02 14:45:00,13790.0,13910.02,13910.02,13859.0,192.82428641
2018-01-02 15:00:00,13830.01,13893.67,13858.99,13841.0,113.66964847
2018-01-02 15:15:00,13700.51,13841.01,13841.01,13732.26,232.84139826
2018-01-02 15:30:00,13660.0,13751.94,13732.26,13678.0,179.14239848
2018-01-02 15:45:00,13670.0,13793.1,13678.01,13741.01,229.21928635
2018-01-02 16:00:00,13741.01,13858.1,13741.01,13849.99,128.75401286
2018-01-02 16:15:00,13842.94,13894.0,13849.99,13850.02,194.93538404
2018-01-02 16:30:00,13741.0,13879.0,13850.02,13749.99,144.43066736
2018-01-02 16:45:00,13689.99,13793.1,13749.99,13690.0,249.49326276
2018-01-02 17:00:00,13680.0,13775.0,13689.99,13730.53,148.9745264
2018-01-02 17:15:00,13720.0,13799.0,13729.03,13799.0,180.83550465
2018-01-02 17:30:00,13798.99,13880.0,13799.0,13848.58,311.83135706
2018-01-02 17:45:00,13814.81,13895.0,13848.59,13895.0,137.67413158
2018-01-02 18:00:00,13894.99,14148.08,13895.0,14148.07,751.15151525
2018-01-02 18:15:00,14051.22,14419.33,14148.07,14419.33,985.04218177
2018-01-02 18:30:00,14377.59,14780.0,14419.33,14779.99,1337.4234396
2018-01-02 18:45:00,14472.19,14800.0,14779.99,14577.0,1004.95037815
2018-01-02 19:00:00,14554.0,14847.0,14577.0,14846.99,605.65539226
2018-01-02 19:15:00,14846.99,15275.0,14846.99,15051.0,1777.1781548
2018-01-02 19:30:00,14812.3,15150.0,15054.14,15000.57,941.42825977
2018-01-02 19:45:00,14701.0,15017.74,15007.52,14790.01,941.62476845
2018-01-02 20:00:00,14790.01,15177.02,14790.01,15101.0,609.12294033
2018-01-02 20:15:00,14950.0,15150.0,15101.0,15115.0,449.81119046
2018-01-02 20:30:00,14930.0,15115.0,15114.99,14978.99,318.64048639
2018-01-02 20:45:00,14830.0,14979.05,14978.99,14830.0,227.63250343
2018-01-02 21:00:00,14830.0,14965.01,14830.0,14965.01,252.37683908
2018-01-02 21:15:00,14700.0,14965.01,14965.01,14700.0,308.09129893
2018-01-02 21:30:00,14700.0,14800.0,14700.0,14736.99,308.23213612
2018-01-02 21:45:00,14725.05,14850.0,14737.0,14761.01,169.45144512
2018-01-02 22:00:00,14761.01,14942.04,14761.01,14942.04,204.89272188
2018-01-02 22:15:00,14925.0,15049.0,14942.03,14962.49,580.92908641
2018-01-02 22:30:00,14862.6,14962.5,14962.5,14869.0,149.91022759
2018-01-02 22:45:00,14860.0,14896.95,14869.01,14862.03,109.96479809
2018-01-02 23:00:00,14756.43,14896.95,14870.02,14799.99,166.98713098
2018-01-02 23:15:00,14718.71,14799.99,14799.99,14763.52,195.03606945
2018-01-02 23:30:00,14718.01,14790.0,14763.52,14790.0,161.50465636
2018-01-02 23:45:00,14768.33,14942.24,14790.0,14781.51,280.98772724
2018-01-03 00:00:00,14761.0,14835.11,14781.52,14835.11,151.89040093
2018-01-03 00:15:00,14835.11,14970.0,14835.11,14920.1,269.16205933
2018-01-03 00:30:00,14854.0,14949.12,14920.09,14865.9,190.63488653
2018-01-03 00:45:00,14840.0,14891.0,14865.89,14885.0,103.79175587
2018-01-03 01:00:00,14860.01,14893.3,14885.0,14893.3,96.26416721
2018-01-03 01:15:00,14870.0,14899.99,14893.29,14873.46,171.85827523
2018-01-03 01:30:00,14816.0,14873.47,14873.35,14848.01,125.74738639
2018-01-03 01:45:00,14848.01,14889.0,14848.01,14888.9,121.60430409
2018-01-03 02:00:00,14822.47,14888.9,14888.9,14834.59,128.49108629
2018-01-03 02:15:00,14832.5,14895.08,14834.6,14895.08,125.57724999
2018-01-03 02:30:00,14860.44,15051.01,14895.07,15049.98,373.8788845
2018-01-03 02:45:00,14983.98,15084.46,15049.98,15041.0,380.47734356
2018-01-03 03:00:00,15040.99,15198.88,15041.0,15198.0,489.66401322
2018-01-03 03:15:00,15095.05,15198.43,15198.0,15142.01,348.87069787
2018-01-03 03:30:00,14975.8,15142.01,15142.01,15048.0,280.47316799
2018-01-03 03:45:00,14850.0,15048.0,15047.99,14900.04,323.88303814
2018-01-03 04:00:00,14904.21,15032.01,14907.5,14978.01,168.81374581
2018-01-03 04:15:00,14954.38,15055.81,14978.01,15032.98,160.13503499
2018-01-03 04:30:00,15035.0,15120.0,15035.0,15120.0,141.69741383
2018-01-03 04:45:00,15080.3,15150.0,15120.0,15090.01,213.18641417
2018-01-03 05:00:00,15015.0,15131.79,15090.01,15130.0,184.8723058
2018-01-03 05:15:00,15100.0,15139.02,15129.99,15114.43,193.96391654
2018-01-03 05:30:00,15105.0,15149.8,15114.42,15105.0,104.57294621
2018-01-03 05:45:00,15082.01,15140.0,15105.0,15098.88,94.59386499
2018-01-03 06:00:00,15067.61,15100.0,15098.87,15100.0,78.43413146
2018-01-03 06:15:00,15099.99,15140.69,15099.99,15110.0,82.82290225
2018-01-03 06:30:00,15110.0,15299.99,15110.0,15299.99,355.44086488
2018-01-03 06:45:00,15299.99,15374.7,15299.99,15356.0,455.16939925
2018-01-03 07:00:00,15300.0,15379.0,15356.0,15372.99,132.70622524
2018-01-03 07:15:00,15277.62,15400.0,15372.99,15291.59,211.06512681
2018-01-03 07:30:00,15283.6,15320.0,15291.54,15283.61,129.30238487
2018-01-03 07:45:00,15283.6,15319.99,15283.6,15308.0,82.326615
2018-01-03 08:00:00,15145.5,15308.0,15308.0,15179.99,133.3127702
2018-01-03 08:15:00,15135.0,15229.88,15180.0,15171.9,88.47207596
2018-01-03 08:30:00,15171.89,15251.6,15171.9,15235.24,63.66860231
2018-01-03 08:45:00,15135.0,15250.0,15235.24,15162.0,96.14322219
2018-01-03 09:00:00,14948.98,15180.01,15164.99,15001.35,229.97990651
2018-01-03 09:15:00,14902.0,15001.34,15001.34,14903.38,149.54297504
2018-01-03 09:30:00,14903.37,15021.11,14903.37,14993.18,95.70030407
2018-01-03 09:45:00,14860.62,14993.19,14993.19,14880.01,267.61802409
2018-01-03 10:00:00,14749.0,14950.01,14881.49,14749.01,288.38618705
2018-01-03 10:15:00,14629.0,14749.12,14749.01,14700.02,296.16081248
2018-01-03 10:30:00,14700.02,14785.88,14700.02,14741.99,119.00625739
2018-01-03 10:45:00,14741.99,14784.99,14742.0,14750.01,52.09003579
2018-01-03 11:00:00,14750.01,14849.6,14750.01,14806.26,62.33850599
2018-01-03 11:15:00,14750.99,14832.49,14806.26,14751.0,53.89420623
2018-01-03 11:30:00,14750.0,14885.87,14750.99,14885.87,56.04453943
2018-01-03 11:45:00,14852.66,14907.51,14885.86,14903.13,122.77377288
2018-01-03 12:00:00,14903.14,14928.62,14903.14,14905.01,53.15035141
2018-01-03 12:15:00,14902.89,14944.83,14905.0,14902.9,74.37920741
2018-01-03 12:30:00,14804.83,14902.9,14902.9,14804.84,55.37208963
2018-01-03 12:45:00,14628.0,14805.0,14804.84,14650.0,175.01721117
2018-01-03 13:00:00,14650.0,14785.0,14650.0,14784.99,159.3258571
2018-01-03 13:15:00,14755.0,14812.33,14785.0,14809.48,116.18434506
2018-01-03 13:30:00,14809.47,14940.0,14809.48,14905.46,113.83822809
2018-01-03 13:45:00,14905.4,14986.06,14905.46,14971.9,134.59780075
2018-01-03 14:00:00,14960.0,15039.0,14971.91,15029.0,171.09497297
2018-01-03 14:15:00,15010.0,15100.0,15029.0,15097.63,153.85061396
2018-01-03 14:30:00,14911.12,15099.01,15099.01,14985.0,150.75130046
2018-01-03 14:45:00,14900.0,15023.99,14985.0,14925.03,196.88221936
2018-01-03 15:00:00,14925.02,15047.66,14925.03,15047.66,153.6527712
2018-01-03 15:15:00,15033.8,15099.0,15047.66,15095.12,123.50155218
2018-01-03 15:30:00,15011.0,15100.0,15095.12,15076.26,151.51839161
2018-01-03 15:45:00,15058.9,15085.0,15076.26,15085.0,161.79144642
2018-01-03 16:00:00,15085.01,15200.0,15085.01,15200.0,254.55458452
2018-01-03 16:15:00,15199.99,15250.0,15200.0,15200.0,216.89115759
2018-01-03 16:30:00,15080.0,15199.99,15199.99,15146.64,194.41560125
2018-01-03 16:45:00,15093.12,15146.65,15146.64,15119.93,179.81360067
2018-01-03 17:00:00,15050.0,15119.93,15119.93,15065.0,181.11173416
2018-01-03 17:15:00,15064.99,15120.2,15065.0,15120.0,121.30821572
2018-01-03 17:30:00,15020.0,15120.0,15120.0,15070.69,292.84338235
2018-01-03 17:45:00,14954.99,15080.0,15070.69,14955.0,258.96567818
2018-01-03 18:00:00,14920.33,14955.0,14954.99,14930.01,213.76597595
2018-01-03 18:15:00,14900.0,14936.65,14930.01,14901.27,240.16622596
2018-01-03 18:30:00,14830.0,14904.46,14901.28,14900.0,355.04137518
2018-01-03 18:45:00,14778.0,14930.01,14900.0,14787.89,384.83427907
2018-01-03 19:00:00,14775.0,14907.12,14787.89,14888.11,223.09178907
2018-01-03 19:15:00,14888.1,14944.0,14888.1,14920.0,293.17583738
2018-01-03 19:30:00,14826.99,14920.0,14919.99,14867.92,255.66293404
2018-01-03 19:45:00,14789.0,14867.93,14867.93,14789.0,247.38810517
2018-01-03 20:00:00,14780.0,14850.0,14789.0,14820.0,244.37948643
2018-01-03 20:15:00,14819.99,14849.0,14819.99,14820.31,160.89881951
2018-01-03 20:30:00,14820.3,14874.0,14820.31,14873.98,120.9448772
2018-01-03 20:45:00,14873.97,14993.42,14873.98,14980.12,278.33036853
2018-01-03 21:00:00,14955.73,14985.61,14980.12,14964.71,154.70628173
2018-01-03 21:15:00,14964.57,14998.19,14964.7,14964.58,132.73463134
2018-01-03 21:30:00,14964.58,15080.84,14964.59,15069.97,257.7024712
2018-01-03 21:45:00,15000.0,15074.71,15069.98,15067.99,230.61054228
2018-01-03 22:00:00,15025.92,15068.0,15067.99,15048.95,98.35873291
2018-01-03 22:15:00,15030.0,15060.79,15048.96,15060.79,108.72800269
2018-01-03 22:30:00,15002.85,15060.79,15060.78,15005.0,130.78223799
2018-01-03 22:45:00,14863.0,15006.98,15006.85,14865.01,253.43035498
2018-01-03 23:00:00,14865.0,14935.0,14865.01,14910.01,173.44335795
2018-01-03 23:15:00,14909.0,15019.99,14910.0,15019.98,115.06542009
2018-01-03 23:30:00,15000.0,15048.0,15019.99,15008.0,148.8946349
2018-01-03 23:45:00,15007.99,15098.14,15008.0,15098.14,564.04202484
2018-01-04 00:00:00,15050.0,15129.99,15098.23,15122.89,302.40245876
2018-01-04 00:15:00,15067.0,15127.7,15122.88,15082.87,155.22590054
2018-01-04 00:30:00,15032.0,15090.01,15082.87,15090.0,150.40181597
2018-01-04 00:45:00,15089.99,15129.99,15089.99,15104.48,183.23045126
2018-01-04 01:00:00,14926.26,15129.98,15104.49,15015.0,266.23644437
2018-01-04 01:15:00,15014.99,15099.48,15015.0,15087.0,113.73090389
2018-01-04 01:30:00,15086.99,15169.99,15086.99,15169.99,184.64318107
2018-01-04 01:45:00,15169.99,15370.0,15169.99,15369.73,683.0861698
2018-01-04 02:00:00,15300.0,15400.0,15369.73,15321.38,610.78542605
2018-01-04 02:15:00,15319.5,15384.0,15324.0,15373.35,193.21936468
2018-01-04 02:30:00,15330.0,15373.36,15373.36,15330.01,191.27338118
2018-01-04 02:45:00,15207.2,15330.0,15330.0,15290.31,249.87865059
2018-01-04 03:00:00,15240.0,15279.53,15279.52,15246.92,164.92115372
2018-01-04 03:15:00,15246.9,15300.52,15246.9,15270.96,165.70050524
2018-01-04 03:30:00,15110.0,15270.97,15270.96,15205.4,278.02361305
2018-01-04 03:45:00,15150.0,15235.0,15205.4,15150.01,140.51428697
2018-01-04 04:00:00,14950.0,15150.02,15150.02,15062.02,441.21553734
2018-01-04 04:15:00,14970.0,15063.0,15062.01,14980.0,221.20931229
2018-01-04 04:30:00,14950.0,15019.56,14980.01,14995.0,220.71276381
2018-01-04 04:45:00,14980.0,15000.0,14995.0,14986.76,130.66254807
2018-01-04 05:00:00,14916.05,15000.0,14986.76,14959.99,199.80420533
2018-01-04 05:15:00,14863.69,14959.99,14959.99,14873.0,245.14824635
2018-01-04 05:30:00,14873.0,14992.75,14873.01,14992.01,132.2749757
2018-01-04 05:45:00,14963.18,15000.0,14992.01,14971.23,177.78843928
2018-01-04 06:00:00,14970.99,15142.0,14971.01,15116.44,216.26375889
2018-01-04 06:15:00,15042.18,15125.2,15116.45,15097.61,165.67023857
2018-01-04 06:30:00,15075.0,15115.01,15097.62,15115.01,90.56408429
2018-01-04 06:45:00,15000.0,15113.19,15109.97,15000.0,113.53336678
2018-01-04 07:00:00,14929.8,15000.0,15000.0,14946.55,175.60597631
2018-01-04 07:15:00,14928.79,15000.0,14946.54,14954.9,171.56633864
2018-01-04 07:30:00,14936.91,14984.91,14954.9,14975.66,99.17218832
2018-01-04 07:45:00,14920.0,14973.17,14973.17,14920.0,111.95458435
2018-01-04 08:00:00,14889.0,14945.99,14920.01,14909.72,102.8792209
2018-01-04 08:15:00,14715.0,14909.72,14909.72,14715.0,438.91227051
2018-01-04 08:30:00,14510.0,14715.0,14715.0,14510.0,635.23601015
2018-01-04 08:45:00,14406.51,14549.04,14510.0,14406.51,514.52403553
2018-01-04 09:00:00,14230.0,14518.34,14417.0,14517.18,528.69997509
2018-01-04 09:15:00,14411.84,14599.0,14517.17,14567.32,207.19046258
2018-01-04 09:30:00,14524.48,14580.0,14565.03,14543.47,114.55037319
2018-01-04 09:45:00,14519.13,14614.54,14535.74,14577.88,160.74355591
2018-01-04 10:00:00,14535.0,14640.0,14577.88,14540.81,117.69623786
2018-01-04 10:15:00,14539.99,14598.88,14540.82,14598.87,79.17732786
2018-01-04 10:30:00,14561.2,14696.07,14598.87,14696.07,99.69011292
2018-01-04 10:45:00,14531.0,14698.88,14696.07,14531.01,140.61808789
2018-01-04 11:00:00,14395.0,14531.01,14531.01,14395.0,146.98589188
2018-01-04 11:15:00,14386.01,14512.0,14394.84,14512.0,134.8248885
2018-01-04 11:30:00,14505.83,14565.0,14512.0,14565.0,73.95554945
2018-01-04 11:45:00,14564.26,14603.96,14564.27,14603.19,62.64512674
2018-01-04 12:00:00,14599.0,14647.6,14603.19,14605.19,151.39905559
2018-01-04 12:15:00,14564.0,14647.0,14605.19,14564.01,102.99377034
2018-01-04 12:30:00,14400.0,14564.0,14564.0,14400.0,128.34571994
2018-01-04 12:45:00,14400.0,14530.02,14400.01,14480.0,263.25535758
2018-01-04 13:00:00,14471.13,14563.92,14480.0,14509.42,233.02687468
2018-01-04 13:15:00,14509.41,14628.43,14509.42,14625.98,107.00783925
2018-01-04 13:30:00,14567.88,14686.56,14625.99,14596.82,302.62860139
2018-01-04 13:45:00,14569.99,14623.65,14593.1,14619.99,149.3250377
2018-01-04 14:00:00,14567.33,14648.72,14619.99,14567.7,129.27497565
2018-01-04 14:15:00,14569.0,14643.02,14587.24,14629.0,169.83241402
2018-01-04 14:30:00,14615.0,14644.0,14629.0,14615.08,172.18051032
2018-01-04 14:45:00,14600.0,14699.06,14615.08,14674.01,279.17574781
2018-01-04 15:00:00,14587.44,14676.21,14674.01,14650.58,457.02461919
2018-01-04 15:15:00,14510.0,14650.6,14650.58,14548.94,208.86913926
2018-01-04 15:30:00,14548.93,14620.0,14548.94,14620.0,157.58222758
2018-01-04 15:45:00,14575.0,14639.71,14620.0,14620.01,141.61984818
2018-01-04 16:00:00,14500.0,14620.01,14620.01,14505.96,191.02831627
2018-01-04 16:15:00,14500.0,14579.95,14505.01,14579.95,175.08576664
2018-01-04 16:30:00,14565.0,14620.0,14579.95,14608.01,168.58117453
2018-01-04 16:45:00,14608.0,14649.42,14608.0,14625.49,198.43345156
2018-01-04 17:00:00,14608.0,14699.07,14625.5,14690.48,189.79608853
2018-01-04 17:15:00,14690.47,14749.99,14690.47,14720.02,204.68486811
2018-01-04 17:30:00,14700.51,14750.0,14732.49,14724.77,169.98687002
